Summary,Temperature (C),Humidity,Pressure (millibars)
Overcast,20.28333333,0.91,1004.57
Overcast,17.2,0.93,1004.37
Mostly Cloudy,17.28888889,0.97,1004.67
Mostly Cloudy,16.66666667,0.97,1004.83
Partly Cloudy,16.13888889,0.97,1004.82
Mostly Cloudy,15.73888889,0.94,1004.68
Partly Cloudy,15.07222222,1,1004.85
Partly Cloudy,15.05,1,1004.85
Mostly Cloudy,16.07222222,1,1004.98
Mostly Cloudy,17.11111111,1,1005.23
Mostly Cloudy,17.13333333,1,1005.44
Mostly Cloudy,17.7,0.97,1005.12
Mostly Cloudy,17.73333333,0.97,1005.13
Mostly Cloudy,18.79444444,0.93,1005.04
Mostly Cloudy,19.82777778,0.88,1005
Mostly Cloudy,19.84444444,0.93,1004.76
Mostly Cloudy,18.82222222,0.99,1004.83
Mostly Cloudy,18.96666667,0.93,1004.12
Partly Cloudy,18.86111111,0.93,1003.85
Partly Cloudy,19.83888889,0.93,1003.97
Mostly Cloudy,19.79444444,0.88,1003.76
Mostly Cloudy,18.81666667,0.93,1003.62
Overcast,17.77777778,0.96,1004.47
Overcast,17.68333333,0.96,1004.67
Overcast,17.15555556,0.92,1005.15
Overcast,16.62222222,0.92,1005.56
Overcast,16.52777778,0.93,1005.66
Overcast,16.50555556,0.93,1005.59
Overcast,15.97222222,0.93,1005.11
Overcast,15.46666667,0.84,1010.06
Overcast,15.39444444,0.93,1004.34
Overcast,15.90555556,0.93,1004.34
Overcast,15.37222222,0.94,1004.2
Overcast,14.88333333,1,1004.55
Overcast,15.90555556,0.93,1005.04
Overcast,15.83888889,0.89,1005.35
Overcast,15.90555556,0.88,1006.35
Overcast,15.90555556,0.88,1006.64
Overcast,15,0.99,1007.47
Overcast,14.93333333,1,1008.22
Overcast,14.93333333,0.99,1008.6
Overcast,15.87777778,0.88,1008.56
Overcast,14.93333333,0.93,1008.89
Overcast,15.95555556,0.87,1009.12
Overcast,15.9,0.88,1009.26
Overcast,15.95555556,0.87,1009.62
Overcast,15.92777778,0.87,1009.84
Overcast,15.85555556,0.83,1010.11
Overcast,14.90555556,0.87,1010.82
Overcast,14.90555556,0.87,1011.51
Overcast,14.45,0.9,1011.15
Overcast,14.88333333,0.84,1011.21
Overcast,14.90555556,0.83,1011.32
Mostly Cloudy,15.40555556,0.83,1013.85
Overcast,15.39444444,0.79,1011.04
Overcast,15.92777778,0.73,1011.13
Overcast,15.43888889,0.78,1011.32
Mostly Cloudy,15.87777778,0.73,1011.74
Mostly Cloudy,15.99444444,0.78,1011.95
Mostly Cloudy,16.13333333,0.72,1012.33
Partly Cloudy,17.68888889,0.7,1012.7
Mostly Cloudy,18.77222222,0.57,1012.71
Mostly Cloudy,19.83888889,0.56,1013.15
Mostly Cloudy,20.02222222,0.54,1013.43
Mostly Cloudy,21.02222222,0.57,1013.16
Mostly Cloudy,21.91666667,0.52,1012.85
Mostly Cloudy,22.17777778,0.53,1012.83
Mostly Cloudy,22.2,0.49,1012.44
Mostly Cloudy,22.10555556,0.46,1012.28
Mostly Cloudy,21.18333333,0.53,1012.12
Mostly Cloudy,20.09444444,0.6,1012.31
Mostly Cloudy,19.08333333,0.69,1012.56
Mostly Cloudy,17.33888889,0.74,1013.21
Mostly Cloudy,17.17777778,0.75,1013.91
Mostly Cloudy,15.73888889,0.84,1014.04
Mostly Cloudy,16.06666667,0.83,1013.95
Mostly Cloudy,16.45555556,0.71,1014.13
Mostly Cloudy,14.11111111,0.92,1013.32
Mostly Cloudy,14.88333333,0.89,1014.03
Partly Cloudy,13.31111111,0.92,1014.02
Partly Cloudy,12.98333333,0.91,1014.21
Partly Cloudy,13.84444444,0.89,1014.19
Mostly Cloudy,15.97222222,0.81,1014.19
Mostly Cloudy,16.15555556,0.79,1014.4
Mostly Cloudy,17.24444444,0.72,1014.58
Partly Cloudy,17.87222222,0.69,1014.58
Partly Cloudy,20.84444444,0.57,1014.18
Mostly Cloudy,21.08888889,0.59,1013.78
Mostly Cloudy,21.20555556,0.58,1013.59
Mostly Cloudy,22.1,0.49,1013.21
Partly Cloudy,22.12777778,0.49,1012.72
Partly Cloudy,21.13333333,0.57,1012.7
Partly Cloudy,21.18333333,0.57,1012.97
Mostly Cloudy,21.15555556,0.62,1012.97
Mostly Cloudy,20.13888889,0.71,1012.87
Mostly Cloudy,19.08888889,0.8,1012.72
Mostly Cloudy,17.77777778,0.83,1012.82
Partly Cloudy,15.95,0.89,1013.05
Partly Cloudy,15.27222222,0.9,1013.23
Partly Cloudy,14.95,0.89,1013.62
Partly Cloudy,13.86111111,0.95,1013.42
Mostly Cloudy,15.4,0.92,1011.22
Partly Cloudy,12.77777778,0.96,1012.72
Mostly Cloudy,13.31111111,0.95,1012.51
Partly Cloudy,13.03333333,0.95,1012.17
Partly Cloudy,12.93888889,0.99,1012.17
Partly Cloudy,17.03888889,0.81,1011.69
Mostly Cloudy,19.33333333,0.71,1011.27
Mostly Cloudy,19.83888889,0.64,1011.32
Mostly Cloudy,18.88888889,0.73,1011.4
Mostly Cloudy,20.08888889,0.66,1011.31
Mostly Cloudy,20.95555556,0.6,1010.92
Partly Cloudy,22.10555556,0.59,1010.63
Partly Cloudy,19.95,0.63,1010.55
Mostly Cloudy,20.91111111,0.6,1010.13
Partly Cloudy,17.33333333,0.8,1010.39
Partly Cloudy,19.87222222,0.71,1010.22
Mostly Cloudy,18.83888889,0.68,1009.94
Mostly Cloudy,18.81666667,0.68,1009.94
Mostly Cloudy,17.88333333,0.72,1009.93
Mostly Cloudy,17.2,0.75,1010.02
Mostly Cloudy,16.55555556,0.81,1010.53
Mostly Cloudy,16.42777778,0.85,1010.7
Mostly Cloudy,15.95555556,0.9,1010.83
Overcast,15.46666667,0.93,1010.83
Overcast,15.91666667,0.96,1012.76
Overcast,14.4,0.95,1010.72
Foggy,13.28888889,1,1010.72
Overcast,13.33888889,0.99,1010.91
Mostly Cloudy,14.84444444,1,1010.73
Mostly Cloudy,15.92777778,0.93,1010.84
Overcast,16.16666667,0.86,1011.28
Overcast,14.97777778,0.93,1011.79
Overcast,16.06666667,0.87,1011.69
Overcast,16.11666667,0.88,1011.64
Overcast,16.11666667,0.87,1011.82
Overcast,16.18333333,0.92,1012.1
Overcast,16.17777778,0.93,1012.19
Overcast,17.15,0.87,1012.31
Overcast,16.17777778,0.92,1012.21
Overcast,16.23333333,0.93,1012.4
Overcast,16.15555556,0.99,1012.5
Overcast,15.07222222,0.99,1012.79
Overcast,15.99444444,0.93,1012.92
Overcast,16.08888889,0.93,1013.1
Overcast,15.57777778,1,1013.59
Overcast,15.57777778,0.99,1013.53
Overcast,15.57777778,1,1013.73
Overcast,16.08888889,0.97,1013.43
Partly Cloudy,15.66666667,0.96,1015.33
Overcast,16.08888889,0.97,1012.94
Overcast,16.08888889,0.97,1013.03
Overcast,16.13888889,0.97,1013.08
Overcast,16.08888889,1,1013.42
Overcast,17.17777778,0.93,1013.8
Overcast,17.68888889,0.9,1014.11
Overcast,17.85,0.89,1014.21
Overcast,19.91111111,0.78,1014.23
Overcast,20.81111111,0.74,1014.39
Partly Cloudy,21.06666667,0.73,1014.63
Mostly Cloudy,20.09444444,0.73,1014.84
Partly Cloudy,20.1,0.73,1014.97
Mostly Cloudy,20.01666667,0.69,1015.11
Mostly Cloudy,20.06666667,0.73,1015
Mostly Cloudy,20.95555556,0.69,1014.78
Mostly Cloudy,22.10555556,0.69,1014.55
Mostly Cloudy,21.03888889,0.69,1014.55
Mostly Cloudy,19.88888889,0.73,1014.81
Partly Cloudy,18.83888889,0.78,1015.52
Mostly Cloudy,17.8,0.87,1016.22
Partly Cloudy,17.76666667,0.84,1015.99
Partly Cloudy,15.73888889,0.95,1015.92
Partly Cloudy,16.22777778,0.92,1015.93
Partly Cloudy,17.93333333,0.95,1015.24
Partly Cloudy,14.65555556,0.99,1015.71
Partly Cloudy,14.14444444,0.99,1015.5
Partly Cloudy,13.89444444,0.99,1015.41
Mostly Cloudy,16.18333333,1,1015.61
Mostly Cloudy,17.80555556,0.96,1015.62
Mostly Cloudy,18.83333333,0.89,1015.81
Mostly Cloudy,20.02777778,0.84,1015.63
Partly Cloudy,21.16111111,0.81,1015.72
Partly Cloudy,22.76111111,0.72,1015.7
Mostly Cloudy,23.91666667,0.78,1015.61
Partly Cloudy,25.00555556,0.68,1015.8
Partly Cloudy,25.89444444,0.64,1015.44
Partly Cloudy,26.07222222,0.65,1014.84
Partly Cloudy,27.17777778,0.56,1014.82
Partly Cloudy,23.63333333,0.77,1015.05
Partly Cloudy,26.03888889,0.6,1014.42
Partly Cloudy,26.01666667,0.58,1014.25
Partly Cloudy,23.02222222,0.71,1014.29
Partly Cloudy,20.11666667,0.92,1014.81
Partly Cloudy,19.95,0.9,1015.42
Partly Cloudy,19.27777778,0.9,1015.59
Partly Cloudy,18.89444444,0.93,1015.44
Partly Cloudy,19.28333333,0.93,1015.35
Clear,18.47222222,0.95,1014.25
Clear,17.75555556,0.96,1014.66
Clear,17.73333333,0.93,1014.44
Clear,16.84444444,0.96,1014.63
Partly Cloudy,17.73888889,0.9,1014.94
Partly Cloudy,19.98333333,0.78,1015.13
Partly Cloudy,22.11111111,0.68,1015.12
Partly Cloudy,22.82777778,0.66,1014.86
Partly Cloudy,23.96111111,0.65,1014.85
Partly Cloudy,25.11111111,0.56,1014.65
Partly Cloudy,26.13333333,0.59,1014.62
Partly Cloudy,27.24444444,0.53,1014.51
Partly Cloudy,27.29444444,0.54,1014.28
Partly Cloudy,27.77777778,0.54,1014.01
Partly Cloudy,27.82777778,0.58,1013.81
Partly Cloudy,27.40555556,0.52,1013.45
Partly Cloudy,27.2,0.54,1013.12
Partly Cloudy,25.93333333,0.59,1013.14
Partly Cloudy,23.12777778,0.71,1013.56
Partly Cloudy,21.11111111,0.81,1013.82
Partly Cloudy,20.46666667,0.87,1014.12
Partly Cloudy,19.68888889,0.89,1014.28
Mostly Cloudy,12.17222222,0.96,1007.84
Mostly Cloudy,11.68888889,1,1007.95
Mostly Cloudy,12.06111111,0.96,1010.2
Mostly Cloudy,11.60555556,1,1008.44
Mostly Cloudy,11.60555556,0.96,1008.62
Foggy,11.21111111,0.99,1008.86
Overcast,11.11666667,1,1009.35
Overcast,12.2,0.93,1009.92
Mostly Cloudy,12.71666667,0.96,1010.44
Mostly Cloudy,13.93888889,0.9,1010.45
Mostly Cloudy,15,0.83,1010.45
Partly Cloudy,15.97222222,0.8,1010.65
Partly Cloudy,17.17222222,0.75,1010.87
Partly Cloudy,18.65555556,0.66,1010.89
Partly Cloudy,17.48333333,0.74,1010.92
Partly Cloudy,16.15555556,0.8,1011.07
Partly Cloudy,17.15,0.75,1011.17
Partly Cloudy,17.18333333,0.74,1011.18
Mostly Cloudy,17.17222222,0.72,1011.18
Mostly Cloudy,17.15,0.8,1011.08
Mostly Cloudy,15.15,0.91,1011.09
Partly Cloudy,13.89444444,0.9,1011.27
Mostly Cloudy,13.27222222,0.91,1011.57
Mostly Cloudy,13.37777778,0.9,1011.31
Partly Cloudy,19.28333333,0.9,1014.24
Clear,18.73333333,0.93,1013.96
Mostly Cloudy,18.94444444,0.92,1014.32
Clear,17.73333333,0.97,1013.95
Partly Cloudy,17.75555556,0.97,1014.03
Partly Cloudy,17.78888889,0.96,1013.85
Partly Cloudy,18.82222222,0.9,1014.05
Partly Cloudy,21.07222222,0.81,1013.76
Partly Cloudy,22.59444444,0.74,1014.08
Mostly Cloudy,22.87222222,0.73,1014.22
Mostly Cloudy,25.07222222,0.64,1014.23
Partly Cloudy,26.9,0.57,1014.2
Partly Cloudy,27.24444444,0.64,1014.22
Partly Cloudy,27.85,0.55,1013.94
Partly Cloudy,28.83333333,0.54,1014.01
Partly Cloudy,28.86666667,0.55,1013.73
Partly Cloudy,28.96111111,0.51,1013.04
Partly Cloudy,29.78888889,0.5,1012.84
Partly Cloudy,28.86666667,0.55,1012.7
Mostly Cloudy,23.16666667,0.66,1012.99
Partly Cloudy,22.38333333,0.84,1013.94
Partly Cloudy,22.28888889,0.86,1014.03
Overcast,21.62222222,0.89,1014.44
Overcast,21.89444444,0.84,1014.75
Overcast,12.25,0.96,1011.25
Partly Cloudy,12.27222222,0.96,1010.75
Mostly Cloudy,14.58333333,0.96,1016.6
Mostly Cloudy,12.26666667,0.96,1010.23
Mostly Cloudy,12.31666667,0.96,1009.93
Mostly Cloudy,12.9,0.96,1009.82
Overcast,12.85,1,1009.81
Overcast,13.88888889,0.93,1010.02
Overcast,14.83888889,0.94,1010.51
Overcast,14.97777778,0.93,1010.73
Overcast,16.01666667,0.93,1010.83
Mostly Cloudy,16.02222222,0.93,1011.44
Overcast,16.13888889,0.93,1011.63
Mostly Cloudy,17.27777778,0.87,1012.15
Mostly Cloudy,17.19444444,0.88,1012.45
Overcast,17.31666667,0.93,1012.84
Mostly Cloudy,17.33888889,0.98,1013.06
Mostly Cloudy,17.71111111,0.96,1013.35
Mostly Cloudy,17.8,0.96,1013.91
Overcast,17.19444444,0.99,1014.5
Overcast,16.97777778,0.94,1015.11
Foggy,17.06111111,0.93,1015.91
Foggy,16.55,0.99,1016.9
Overcast,15.58333333,0.96,1017.19
Foggy,15.53333333,0.96,1017.72
Foggy,15.02222222,1,1017.73
Clear,12.67777778,0.96,1019.7
Foggy,14.92777778,1,1018.12
Foggy,14.88333333,1,1018.23
Overcast,15.37777778,0.96,1018.52
Foggy,15.46666667,0.96,1019.3
Overcast,16.11666667,0.93,1019.6
Mostly Cloudy,17.14444444,0.88,1019.86
Mostly Cloudy,17.85,0.84,1020.11
Partly Cloudy,19.00555556,0.83,1020.12
Partly Cloudy,20.15,0.73,1020.18
Partly Cloudy,22.23888889,0.64,1020.13
Partly Cloudy,22.33333333,0.63,1020.11
Partly Cloudy,23.02222222,0.59,1019.99
Partly Cloudy,22.88888889,0.56,1019.8
Partly Cloudy,22.8,0.52,1019.52
Partly Cloudy,22.88333333,0.48,1019.53
Partly Cloudy,22.26666667,0.49,1019.49
Partly Cloudy,22.19444444,0.49,1019.48
Clear,19.22222222,0.65,1019.68
Partly Cloudy,16.13333333,0.87,1019.98
Clear,14.97777778,0.9,1020.2
Clear,13.56666667,0.92,1020.38
Clear,13.21666667,0.91,1020.51
Clear,12.61666667,0.96,1020.31
Partly Cloudy,15.05555556,0.95,1015.84
Partly Cloudy,11.57777778,1,1019.92
Partly Cloudy,11.50555556,1,1019.82
Partly Cloudy,11.71111111,0.95,1019.73
Partly Cloudy,13.68888889,0.93,1019.7
Partly Cloudy,17.02222222,0.73,1019.8
Partly Cloudy,17.95,0.69,1019.87
Partly Cloudy,21.13333333,0.57,1019.89
Partly Cloudy,22.24444444,0.53,1019.69
Partly Cloudy,22.7,0.48,1019.48
Partly Cloudy,23.81666667,0.5,1019.18
Partly Cloudy,24.92777778,0.47,1018.67
Partly Cloudy,25.82222222,0.43,1018.14
Partly Cloudy,25.99444444,0.49,1017.38
Partly Cloudy,26.03888889,0.47,1016.96
Partly Cloudy,25.99444444,0.51,1016.46
Partly Cloudy,25.95,0.47,1016.07
Partly Cloudy,23.93888889,0.61,1015.87
Partly Cloudy,22.38333333,0.6,1015.56
Partly Cloudy,19.78888889,0.78,1015.37
Partly Cloudy,19.12222222,0.79,1015.58
Partly Cloudy,17.06111111,0.91,1015.79
Partly Cloudy,15.88333333,0.93,1015.47
Partly Cloudy,16.39444444,0.91,1015.17
Partly Cloudy,17.61111111,0.84,1012.26
Partly Cloudy,13.77222222,1,1014.86
Partly Cloudy,13.77222222,0.96,1014.35
Partly Cloudy,14.33888889,0.96,1014.11
Partly Cloudy,16.95,0.93,1014.05
Partly Cloudy,19.87222222,0.79,1013.84
Partly Cloudy,21.85555556,0.78,1013.8
Partly Cloudy,22.80555556,0.73,1013.55
Partly Cloudy,24.95555556,0.62,1013.47
Partly Cloudy,25.13888889,0.62,1013.33
Partly Cloudy,26.08888889,0.58,1013.25
Partly Cloudy,27.24444444,0.45,1012.85
Partly Cloudy,27.27222222,0.43,1012.44
Partly Cloudy,27.8,0.41,1012.23
Partly Cloudy,27.77777778,0.43,1011.76
Partly Cloudy,27.80555556,0.42,1011.26
Partly Cloudy,27.77777778,0.4,1010.98
Partly Cloudy,27.66111111,0.39,1010.96
Partly Cloudy,24.10555556,0.7,1010.96
Partly Cloudy,21.08888889,0.74,1011.07
Partly Cloudy,19.88333333,0.82,1011.67
Clear,18.98333333,0.84,1011.75
Partly Cloudy,19.23888889,0.75,1011.8
Partly Cloudy,17.66666667,0.8,1011.97
Clear,18.98888889,0.83,1012.1
Partly Cloudy,17.01666667,0.88,1011.67
Partly Cloudy,15.95555556,0.93,1011.39
Partly Cloudy,15.10555556,0.99,1011.51
Partly Cloudy,17.02222222,0.93,1011.8
Partly Cloudy,20.86666667,0.75,1012.07
Partly Cloudy,22.66666667,0.71,1012.09
Partly Cloudy,25.02777778,0.64,1012.34
Clear,26.18333333,0.59,1012.15
Partly Cloudy,27.27222222,0.52,1012.26
Partly Cloudy,27.28888889,0.51,1012.44
Partly Cloudy,28.83888889,0.46,1012.24
Partly Cloudy,28.70555556,0.42,1011.84
Partly Cloudy,28.86666667,0.4,1011.55
Partly Cloudy,28.96111111,0.43,1011.15
Partly Cloudy,28.95,0.38,1010.75
Clear,28.83888889,0.41,1010.53
Clear,27.77777778,0.46,1010.55
Partly Cloudy,25.26111111,0.61,1010.88
Partly Cloudy,22.73333333,0.73,1011.35
Partly Cloudy,22.64444444,0.74,1011.75
Partly Cloudy,21.84444444,0.75,1011.87
Partly Cloudy,19.98333333,0.81,1011.97
Clear,19.35555556,0.82,1011.97
Partly Cloudy,19.26666667,0.85,1013.23
Clear,18.21666667,0.87,1012.15
Clear,18.15,0.85,1011.99
Partly Cloudy,17.16666667,0.9,1012.43
Partly Cloudy,18.78333333,0.9,1012.75
Partly Cloudy,22.06666667,0.77,1012.76
Partly Cloudy,23.77777778,0.67,1012.97
Partly Cloudy,26.06666667,0.58,1013.25
Partly Cloudy,27.75555556,0.53,1013.35
Partly Cloudy,28.82777778,0.44,1013.53
Partly Cloudy,28.93888889,0.43,1013.45
Partly Cloudy,29.97777778,0.41,1013.35
Partly Cloudy,30.02777778,0.42,1013.09
Partly Cloudy,30.09444444,0.46,1012.83
Partly Cloudy,30.13888889,0.43,1012.53
Partly Cloudy,30.13888889,0.42,1012.29
Partly Cloudy,30,0.43,1011.95
Partly Cloudy,28.83888889,0.49,1011.94
Partly Cloudy,26.37222222,0.58,1012.2
Partly Cloudy,23.84444444,0.7,1012.55
Partly Cloudy,23.17777778,0.72,1013.15
Partly Cloudy,22.09444444,0.76,1013.21
Mostly Cloudy,6.094444444,0.77,1005.26
Mostly Cloudy,3.316666667,0.94,1012.52
Overcast,6.233333333,0.79,1006.68
Overcast,5.727777778,0.82,1006.73
Overcast,6.638888889,0.78,1007.21
Overcast,7.788888889,0.72,1007.52
Overcast,10.79444444,0.59,1007.64
Overcast,10.29444444,0.61,1008.31
Overcast,8.966666667,0.77,1009.73
Mostly Cloudy,8.988888889,0.77,1011
Mostly Cloudy,9.755555556,0.66,1011.26
Mostly Cloudy,10.1,0.71,1011.31
Mostly Cloudy,11.32222222,0.61,1011.62
Partly Cloudy,12.05,0.58,1011.51
Mostly Cloudy,13.84444444,0.52,1011.15
Mostly Cloudy,12.85,0.52,1011.23
Mostly Cloudy,12.38333333,0.6,1010.9
Partly Cloudy,10.11666667,0.76,1010.96
Partly Cloudy,8.933333333,0.77,1011.33
Partly Cloudy,7.383333333,0.86,1012.13
Partly Cloudy,5.022222222,0.93,1012.26
Mostly Cloudy,5.488888889,0.93,1012.47
Partly Cloudy,4.783333333,0.93,1012.88
Mostly Cloudy,3.288888889,0.92,1013.28
Partly Cloudy,-1.716666667,0.66,1025.87
Partly Cloudy,-1.544444444,0.83,1024.06
Partly Cloudy,-2.316666667,0.72,1025.59
Partly Cloudy,-2.827777778,0.71,1025.47
Mostly Cloudy,-2.755555556,0.76,1025.24
Overcast,-2.827777778,0.71,1024.79
Overcast,-2.827777778,0.78,1024.66
Mostly Cloudy,-2.272222222,0.77,1024.39
Overcast,-1.205555556,0.75,1024.66
Overcast,-0.022222222,0.69,1024.68
Overcast,1.044444444,0.65,1024.69
Overcast,2.155555556,0.6,1024.47
Overcast,2.688888889,0.58,1024.05
Overcast,2.638888889,0.59,1023.13
Overcast,2.783333333,0.58,1022.64
Overcast,2.783333333,0.61,1021.54
Overcast,2.844444444,0.62,1020.92
Overcast,2.733333333,0.62,1020.46
Overcast,2.666666667,0.63,1019.78
Overcast,1.988888889,0.67,1019.41
Mostly Cloudy,1.116666667,0.75,1019.55
Overcast,0.583333333,0.76,1019.26
Overcast,0.383333333,0.76,1018.73
Foggy,-0.527777778,0.92,1018.44
Foggy,-1.083333333,0.96,1017.82
Foggy,-0.572222222,0.93,1017.09
Foggy,-1.083333333,0.96,1016.45
Foggy,-1.083333333,0.96,1015.65
Overcast,-0.977777778,0.96,1015.49
Foggy,-1.083333333,0.92,1015.34
Foggy,-1.083333333,1,1015.04
Foggy,-0.988888889,1,1014.9
Foggy,0.005555556,0.93,1014.84
Foggy,-0.044444444,0.93,1014.84
Foggy,-0.033333333,0.93,1014.59
Foggy,0.05,0.93,1014.33
Overcast,0.05,0.93,1013.94
Overcast,0.094444444,0.93,1013.39
Overcast,0.094444444,0.92,1012.94
Overcast,0.094444444,0.85,1012.65
Overcast,0.161111111,0.92,1012.25
Mostly Cloudy,0.022222222,0.92,1011.98
Overcast,0,0.92,1012.27
Overcast,0.111111111,0.92,1012.72
Overcast,0,0.92,1012.67
Overcast,-0.022222222,0.92,1012.66
Overcast,0.061111111,0.92,1012.66
Overcast,0,0.89,1012.47
Foggy,-0.533333333,0.92,1012.18
Overcast,1.372222222,0.78,1015.96
Overcast,-0.533333333,0.93,1011.77
Overcast,-0.533333333,0.93,1011.77
Overcast,-0.455555556,0.9,1011.89
Overcast,-0.022222222,0.86,1012.18
Overcast,-0.022222222,0.86,1012.27
Mostly Cloudy,-0.016666667,0.87,1012.76
Overcast,0.072222222,0.86,1013.07
Overcast,1.083333333,0.79,1013.65
Partly Cloudy,1.216666667,0.78,1014
Breezy and Partly Cloudy,1.127777778,0.75,1013.97
Mostly Cloudy,1.2,0.69,1014.54
Mostly Cloudy,2.388888889,0.63,1014.29
Partly Cloudy,2.8,0.62,1014.26
Mostly Cloudy,2.8,0.67,1014.25
Overcast,2.977777778,0.67,1014.33
Overcast,2.822222222,0.7,1014.54
Overcast,2.244444444,0.72,1014.85
Mostly Cloudy,2.288888889,0.72,1015.31
Mostly Cloudy,2.194444444,0.72,1015.67
Mostly Cloudy,1.644444444,0.75,1016.08
Mostly Cloudy,1.194444444,0.76,1016.7
Mostly Cloudy,0.644444444,0.78,1017.05
Mostly Cloudy,1.227777778,0.78,1016.86
Partly Cloudy,2.15,0.8,1018.13
Overcast,1.733333333,0.78,1016.86
Clear,1.733333333,0.75,1016.76
Overcast,1.772222222,0.79,1016.89
Overcast,2.244444444,0.73,1016.86
Overcast,2.222222222,0.8,1016.98
Overcast,2.238888889,0.8,1017.29
Mostly Cloudy,2.777777778,0.82,1017.57
Overcast,3.933333333,0.76,1017.86
Mostly Cloudy,6.055555556,0.65,1017.88
Mostly Cloudy,7.172222222,0.56,1017.87
Breezy and Mostly Cloudy,7.127777778,0.61,1018
Breezy and Partly Cloudy,7.027777778,0.6,1017.63
Breezy and Mostly Cloudy,5.044444444,0.7,1017.49
Overcast,5.116666667,0.69,1017.56
Mostly Cloudy,6.116666667,0.6,1017.21
Partly Cloudy,6.083333333,0.6,1016.98
Mostly Cloudy,4.027777778,0.75,1017.65
Mostly Cloudy,4.072222222,0.69,1017.96
Mostly Cloudy,2.866666667,0.76,1018.35
Partly Cloudy,2.383333333,0.75,1018.65
Mostly Cloudy,2.1,0.77,1018.77
Mostly Cloudy,2.8,0.76,1018.67
Mostly Cloudy,2.8,0.76,1018.47
Partly Cloudy,1.944444444,0.73,1016.21
Partly Cloudy,1.805555556,0.78,1018.19
Mostly Cloudy,2.383333333,0.78,1018.06
Overcast,2.922222222,0.76,1017.91
Mostly Cloudy,2.872222222,0.76,1017.67
Partly Cloudy,2.338888889,0.79,1017.46
Mostly Cloudy,3.866666667,0.7,1017.52
Mostly Cloudy,5.072222222,0.65,1017.75
Overcast,6.133333333,0.65,1017.66
Breezy and Overcast,7.227777778,0.55,1017.74
Breezy and Partly Cloudy,7.872222222,0.62,1017.48
Windy and Partly Cloudy,7.844444444,0.57,1016.9
Breezy and Mostly Cloudy,8.916666667,0.51,1016.76
Mostly Cloudy,7.85,0.53,1016.37
Mostly Cloudy,7.872222222,0.53,1016.08
Partly Cloudy,7.944444444,0.52,1016.04
Partly Cloudy,7.777777778,0.58,1016.07
Mostly Cloudy,6.177777778,0.6,1016.28
Mostly Cloudy,3.561111111,0.72,1016.59
Mostly Cloudy,2.477777778,0.71,1016.73
Partly Cloudy,2.916666667,0.73,1016.66
Clear,2.788888889,0.73,1016.37
Clear,2.316666667,0.72,1016.25
Clear,0.833333333,0.77,1015.93
Mostly Cloudy,0.638888889,0.65,1020.1
Partly Cloudy,1.166666667,0.75,1015.24
Mostly Cloudy,0.627777778,0.82,1014.92
Mostly Cloudy,1.422222222,0.75,1014.34
Mostly Cloudy,2.827777778,0.67,1014.42
Mostly Cloudy,2.872222222,0.67,1014.07
Mostly Cloudy,3.722222222,0.64,1014.3
Mostly Cloudy,4.972222222,0.64,1014.91
Breezy and Partly Cloudy,5,0.53,1015.34
Breezy and Mostly Cloudy,5.25,0.57,1016.39
Breezy and Partly Cloudy,6.088888889,0.53,1016.88
Partly Cloudy,7.127777778,0.45,1016.76
Breezy and Partly Cloudy,7.238888889,0.4,1017.34
Breezy and Partly Cloudy,7.222222222,0.38,1017.7
Breezy and Partly Cloudy,6.155555556,0.38,1018.02
Breezy and Partly Cloudy,6.166666667,0.35,1018.35
Partly Cloudy,5.044444444,0.36,1018.82
Partly Cloudy,3.861111111,0.39,1019.71
Partly Cloudy,2.338888889,0.46,1020.31
Partly Cloudy,2.155555556,0.5,1020.99
Partly Cloudy,1.555555556,0.52,1021.29
Partly Cloudy,-0.355555556,0.62,1021.76
Partly Cloudy,-0.95,0.69,1021.56
Partly Cloudy,-0.438888889,0.66,1021.35
Partly Cloudy,-1.761111111,0.91,1022.28
Mostly Cloudy,0.116666667,0.66,1020.21
Mostly Cloudy,0.577777778,0.67,1019.52
Mostly Cloudy,1.061111111,0.68,1019.04
Overcast,1.205555556,0.69,1018.38
Overcast,2.244444444,0.6,1017.61
Overcast,2.177777778,0.65,1017.65
Mostly Cloudy,2.805555556,0.67,1017.91
Mostly Cloudy,5.05,0.65,1018.11
Partly Cloudy,7.311111111,0.59,1017.88
Mostly Cloudy,8.75,0.63,1017.78
Mostly Cloudy,8.816666667,0.63,1018.18
Partly Cloudy,9.638888889,0.58,1018.23
Partly Cloudy,8.861111111,0.58,1018.08
Mostly Cloudy,8.772222222,0.55,1018.8
